workerid,proliferate.condition,A_key,B_key,C1,C2,chosen_key,chosen_option,chosen_text,expected_key,expected_option,filler_type,group,item,item_feedback,item_list,list_assigned,raw_score,rt_ms,score_rel_expected,sentence,slide_number_in_experiment,slider_value,type,variant,catch_trials,list_assigned,subject_information.assess,subject_information.comments,subject_information.enjoyment,subject_information.experiment_about,subject_information.fairprice,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
294,list 9,C2,C1,He couldn't arrange them in the flat as he needed to leave.,He also helped arranging them in the flat.,C1,B,He couldn't arrange them in the flat as he needed to leave.,C1,B,,VP,24,,9,9,1,13861,1,It was carrying the chairs up from the basement that Pranav helped with.,19,5,critical,cleft,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,He needed something to stay awake.,Coffee is served in many cafés.,C1,B,He needed something to stay awake.,C1,B,clear,Filler,F07,,,9,2,8165,2,Jonas ordered a coffee.,20,6,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,The main topics had already been covered.,The lecturer has taught there for years.,C1,B,The main topics had already been covered.,C1,B,clear,Filler,F09,,,9,2,6755,2,The lecture ended earlier than expected.,21,6,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C1,C2,There wasn't enough time during the day.,He also charged it a few times during the day.,C1,A,There wasn't enough time during the day.,C2,B,,Adjunct,70,,9,9,-2,9236,-2,Kevin charged his laptop overnight.,22,2,critical,neutral,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,They had run out of the vegan options.,She ordered a vegan dish too.,C1,B,They had run out of the vegan options.,C2,A,,Adjective,55,,9,9,1,7652,-1,Wendy ordered a vegetarian dish at the restaurant.,23,5,critical,neutral,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,He couldn't find the silver one.,He labelled a few with a silver one too.,C1,B,He couldn't find the silver one.,C1,B,,Adjective,54,,9,9,2,11884,2,It was with a golden pen that Richard labelled the cards.,24,6,critical,cleft,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,She spent some time comparing different models.,She spent some time browsing different brands and designs.,C2,A,She spent some time browsing different brands and designs.,C1,B,clear,Filler,F11,,,9,-1,9080,-1,Lena bought a new laptop last week.,25,3,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,She wanted to ask the teacher a question.,The classroom has large windows.,C1,B,She wanted to ask the teacher a question.,C1,B,clear,Filler,F06,,,9,3,6488,3,Mia stayed after class.,26,7,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,The desserts were still in the fridge.,He set the desserts out too.,C1,B,The desserts were still in the fridge.,C1,B,,Object,39,,9,9,2,6730,2,It was the appetizers that Gaurav set out.,27,6,critical,cleft,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C1,B,He carried it over his arm as he left the house.,C1,B,clear,Filler,F14,,,9,1,10842,1,Max brought a jacket with him.,28,5,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C1,C2,He left the house later than usual.,The bus route passes through the city centre.,C1,A,He left the house later than usual.,C1,A,clear,Filler,F03,,,9,-3,9322,3,Alex missed the bus.,29,1,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,C1,B,A large group had made a reservation.,C1,B,clear,Filler,F08,,,9,2,5288,2,The restaurant was fully booked.,30,6,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,It had been shipped earlier than planned.,The delivery service operates every day.,C1,B,It had been shipped earlier than planned.,C1,B,clear,Filler,F10,,,9,2,14725,2,The package arrived in the morning.,31,6,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C1,C2,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,C1,A,She settled in and looked out as the plane prepared for take-off.,C1,A,clear,Filler,F13,,,9,-3,12513,3,Sophie chose the window seat.,32,1,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C1,C2,His siblings had completely forgotten about it.,His sister remembered it too and sent a card.,C1,A,His siblings had completely forgotten about it.,C2,B,,Subject,10,,9,9,-2,5424,-2,Sam remembered his parents’ anniversary.,33,2,critical,neutral,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
294,list 9,C2,C1,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,C2,A,He now follows a mix of strength and cardio exercises.,C1,B,clear,Filler,F12,,,9,-2,8867,-2,Daniel changed his workout routine.,34,2,filler,,[],9,Yes,,2,To investigate how phrasing alters what people think is a natural continuation,1,English,Chrome,Mac,900,1440,6.311066666666667,
212,list 9,C1,C2,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F14,,,9,0,9203,0,Max brought a jacket with him.,5,4,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,His siblings had completely forgotten about it.,His sister remembered it too and sent a card.,NEUTRAL,NEUTRAL,,C2,B,,Subject,10,,9,9,0,16507,0,Sam remembered his parents’ anniversary.,6,4,critical,neutral,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,He couldn't find the silver one.,He labelled a few with a silver one too.,NEUTRAL,NEUTRAL,,C1,B,,Adjective,54,,9,9,0,12825,0,It was with a golden pen that Richard labelled the cards.,7,4,critical,cleft,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,It had been shipped earlier than planned.,The delivery service operates every day.,C1,B,It had been shipped earlier than planned.,C1,B,clear,Filler,F10,,,9,2,11631,2,The package arrived in the morning.,8,6,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,There was a power outage in the area.,The shop sells clothing and shoes.,C1,B,There was a power outage in the area.,C1,B,clear,Filler,F05,,,9,2,9270,2,The shop closed early that evening.,9,6,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,They had run out of the vegan options.,She ordered a vegan dish too.,NEUTRAL,NEUTRAL,,C2,B,,Adjective,55,,9,9,0,9764,0,Wendy ordered a vegetarian dish at the restaurant.,10,4,critical,neutral,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,She is the only one with a Spotify account.,Sebastian made one too.,C1,B,She is the only one with a Spotify account.,C1,B,,Subject,9,,9,9,2,13068,2,It was Marie who created a playlist for the party.,11,6,critical,cleft,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,He left the house later than usual.,The bus route passes through the city centre.,C1,A,He left the house later than usual.,C1,A,clear,Filler,F03,,,9,-3,8626,3,Alex missed the bus.,12,1,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,It was raining heavily outside.,The children like eating pasta.,C1,A,It was raining heavily outside.,C1,A,clear,Filler,F01,,,9,-3,4230,3,The children stayed inside all day.,13,1,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,She wanted to ask the teacher a question.,The classroom has large windows.,C1,A,She wanted to ask the teacher a question.,C1,A,clear,Filler,F06,,,9,-3,4460,3,Mia stayed after class.,14,1,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,The desserts were still in the fridge.,He set the desserts out too.,C1,B,The desserts were still in the fridge.,C1,B,,Object,39,,9,9,3,9578,3,It was the appetizers that Gaurav set out.,15,7,critical,cleft,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C1,A,She set up her laptop at the kitchen table.,C1,A,clear,Filler,F17,,,9,-1,13270,1,Laura decided to work from home.,16,3,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,There wasn't enough time during the day.,He also charged it a few times during the day.,NEUTRAL,NEUTRAL,,C2,B,,Adjunct,70,,9,9,0,12024,0,Kevin charged his laptop overnight.,17,4,critical,neutral,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,The main topics had already been covered.,The lecturer has taught there for years.,C1,B,The main topics had already been covered.,C1,B,clear,Filler,F09,,,9,1,15449,1,The lecture ended earlier than expected.,18,5,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F12,,,9,0,21017,0,Daniel changed his workout routine.,19,4,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,The new space has a larger dining area.,The interior features modern decor and bright lighting.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F18,,,9,0,12578,0,The restaurant opened a new location.,20,4,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,Someone had opened the back door.,The alarm system was recently installed.,C1,A,Someone had opened the back door.,C1,A,clear,Filler,F02,,,9,-1,7222,1,The alarm went off unexpectedly.,21,3,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,His friend had exported and uploaded it.,He also took care of the exporting and uploading.,C2,A,He also took care of the exporting and uploading.,C2,A,,VP,25,,9,9,-1,12377,1,Julian was engaged in editing the video.,22,3,critical,neutral,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,He was still busy finishing some tasks.,He had the rest of it in the kitchen after the call.,C1,A,He was still busy finishing some tasks.,C1,A,,Adjunct,69,,9,9,-2,13896,2,It was at the desk that John had his lunch.,23,2,critical,cleft,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,The neighbour signed for it at the door.,It was later placed in the hallway by the entrance.,C1,A,The neighbour signed for it at the door.,C1,A,clear,Filler,F20,,,9,-1,12786,1,The package was delivered to the neighbour.,24,3,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,There were technical issues with the sound system.,The band practices every week.,C1,B,There were technical issues with the sound system.,C1,B,clear,Filler,F04,,,9,2,9310,2,The concert started later than planned.,25,6,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,His colleague had edited the rest of the paper.,He also edited the related work section.,C2,A,He also edited the related work section.,C2,A,,Object,40,,9,9,-1,13032,1,Sebastian edited the introduction.,26,3,critical,neutral,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,He needed something to stay awake.,Coffee is served in many cafés.,C1,A,He needed something to stay awake.,C1,A,clear,Filler,F07,,,9,-2,8000,2,Jonas ordered a coffee.,27,2,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F13,,,9,0,12190,0,Sophie chose the window seat.,28,4,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,She spent some time comparing different models.,She spent some time browsing different brands and designs.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F11,,,9,0,21174,0,Lena bought a new laptop last week.,29,4,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C2,C1,He couldn't arrange them in the flat as he needed to leave.,He also helped arranging them in the flat.,C1,B,He couldn't arrange them in the flat as he needed to leave.,C1,B,,VP,24,,9,9,2,13528,2,It was carrying the chairs up from the basement that Pranav helped with.,30,6,critical,cleft,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,NEUTRAL,NEUTRAL,,C1,A,clear,Filler,F16,,,9,0,13022,0,The train arrived later than expected.,31,4,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
212,list 9,C1,C2,A large group had made a reservation.,The restaurant has a long menu.,C1,A,A large group had made a reservation.,C1,A,clear,Filler,F08,,,9,-2,13482,2,The restaurant was fully booked.,32,2,filler,,[],9,Yes,,1,To see how natural certain sentences sound to different people,1,English,Chrome,Windows,768,1366,8.402233333333333,
