workerid,proliferate.condition,A_key,B_key,C1,C2,audio_error,audio_finished,audio_path,audio_play_count,audio_played,c1_option,chosen_key,chosen_option,chosen_text,cleft_sentence,expected_key,expected_option,filler_type,focused_sentence,group,item,item_feedback,item_list,list_assigned,neutral_sentence,raw_score,rt_ms,score_rel_c1,score_rel_expected,slide_number_in_experiment,slider_value,spoken_sentence,type,variant,catch_trials,list_assigned,subject_information.assess,subject_information.comments,subject_information.enjoyment,subject_information.experiment_about,subject_information.fairprice,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
453,list 14,C1,C2,He left the house later than usual.,The bus route passes through the city center.,False,True,audio_filler/F03.wav,1,True,A,C1,A,He left the house later than usual.,,C1,A,clear,,Filler,F03,,,14,,-3,4630,3,3,31,1,Alex missed the bus.,filler,filler,[],14,Yes,N/A,2,Seeing how we would select sentences that feel natural.,1,English,Chrome,Windows,1003,1504,5.53785,
453,list 14,C1,C2,He found the white ones too dull.,He added a stack of white ones too.,False,True,audio/exp1_059_neutral.wav,1,True,A,C2,B,He added a stack of white ones too.,It was colorful napkins that Tom placed on the table.,C2,B,,Tom placed COLOURFUL napkins on the table.,Adjective,59,,14,14,Tom placed colorful napkins on the table.,1,7294,-1,1,32,5,,critical,neutral,[],14,Yes,N/A,2,Seeing how we would select sentences that feel natural.,1,English,Chrome,Windows,1003,1504,5.53785,
453,list 14,C2,C1,The weather forecast was uncertain.,The jacket matched his shoes.,False,True,audio_filler/F14.wav,1,True,B,C1,B,The weather forecast was uncertain.,,,,nuanced,,Filler,F14,,,14,,2,6438,2,,33,6,Max brought a jacket with him.,filler,filler,[],14,Yes,N/A,2,Seeing how we would select sentences that feel natural.,1,English,Chrome,Windows,1003,1504,5.53785,
453,list 14,C2,C1,They wanted to go outside and play.,Their homework was not very long.,False,True,audio_filler/F19.wav,1,True,B,C1,B,They wanted to go outside and play.,,,,nuanced,,Filler,F19,,,14,,3,5357,3,,34,7,The children finished their homework early.,filler,filler,[],14,Yes,N/A,2,Seeing how we would select sentences that feel natural.,1,English,Chrome,Windows,1003,1504,5.53785,
379,list 14,C1,C2,He left the house later than usual.,The bus route passes through the city center.,False,True,audio_filler/F03.wav,1,True,A,C1,A,He left the house later than usual.,,C1,A,clear,,Filler,F03,,,14,,-2,13186,2,2,5,2,Alex missed the bus.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,The clothes hanger in the hallway had been removed.,He put some on the clothes hanger in the hallway too.,False,True,audio/exp1_074_neutral.wav,2,True,B,C2,A,He put some on the clothes hanger in the hallway too.,It was in the wardrobe that Chris put the coats.,C2,A,,Chris put the coats IN THE WARDROBE.,Adjunct,74,,14,14,Chris put the coats in the wardrobe.,-1,19325,-1,1,6,3,,critical,neutral,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,It was raining heavily outside.,The children like eating pasta.,False,True,audio_filler/F01.wav,1,True,A,C1,A,It was raining heavily outside.,,C1,A,clear,,Filler,F01,,,14,,-3,6178,3,3,7,1,The children stayed inside all day.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,The hallway was too cramped.,He also greeted some guests in the hallway.,False,True,audio/exp1_075_focus.wav,1,True,A,C1,A,The hallway was too cramped.,It was at the front door that Jack greeted the guests.,C1,A,,Jack greeted the guests AT THE FRONT DOOR.,Adjunct,75,,14,14,Jack greeted the guests at the front door.,-1,12886,1,1,8,3,,critical,focus,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,She is the only one who knows the building inside out.,Paul also gave them a tour.,False,True,audio/exp1_015_focus.wav,1,True,A,C2,B,Paul also gave them a tour.,It was Kate who showed the new students around.,C1,A,,KATE showed the new students around.,Subject,15,,14,14,Kate showed the new students around.,1,10767,-1,-1,9,5,,critical,focus,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,She couldn't mop it due to her busy schedule.,She also mopped it.,False,True,audio/exp1_029_neutral.wav,1,True,A,C2,B,She also mopped it.,It was vacuuming the guest room that Sally was busy with.,C2,B,,Sally was busy with VACUUMING the guest room.,VP,29,,14,14,Sally was busy with vacuuming the guest room.,1,12519,-1,1,10,5,,critical,neutral,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,He needed something to stay awake.,Coffee is served in many cafes.,False,True,audio_filler/F07.wav,1,True,B,C1,B,He needed something to stay awake.,,C1,B,clear,,Filler,F07,,,14,,3,12834,3,3,11,7,Jonas ordered a coffee.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,The weather forecast was uncertain.,The jacket matched his shoes.,False,True,audio_filler/F14.wav,2,True,B,C1,B,The weather forecast was uncertain.,,,,nuanced,,Filler,F14,,,14,,2,32196,2,,12,6,Max brought a jacket with him.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,She wanted to ask the teacher a question.,The classroom has large windows.,False,True,audio_filler/F06.wav,1,True,B,C2,A,The classroom has large windows.,,C1,B,clear,,Filler,F06,,,14,,-3,4329,-3,-3,13,1,Mia stayed after class.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,Someone had opened the back door.,The alarm system was recently installed.,False,True,audio_filler/F02.wav,1,True,B,C1,B,Someone had opened the back door.,,C1,B,clear,,Filler,F02,,,14,,3,5465,3,3,14,7,The alarm went off unexpectedly.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,No one else in his family knew how to do it.,His sister helped him with parts.,False,True,audio/exp1_014_neutral.wav,1,True,B,C1,B,No one else in his family knew how to do it.,It was Albert who set up the new TV.,C2,A,,ALBERT set up the new TV.,Subject,14,,14,14,Albert set up the new TV.,3,5583,3,-3,15,7,,critical,neutral,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,No one was home at the time.,The neighbor lives next door.,False,True,audio_filler/F20.wav,1,True,B,C1,B,No one was home at the time.,,,,nuanced,,Filler,F20,,,14,,2,6717,2,,16,6,The package was delivered to the neighbor.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,The original one had become very popular.,The new location is closer to the city center.,False,True,audio_filler/F18.wav,1,True,B,C1,B,The original one had become very popular.,,,,nuanced,,Filler,F18,,,14,,1,10000,1,,17,5,The restaurant opened a new location.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,The artificial ones were still in the attic.,She put a couple of artificial ones in the vases as well.,False,True,audio/exp1_060_focus.wav,1,True,B,C2,A,She put a couple of artificial ones in the vases as well.,It was fresh flowers that Ruby placed by the entrance.,C1,B,,Ruby placed FRESH flowers by the entrance.,Adjective,60,,14,14,Ruby placed fresh flowers by the entrance.,-1,11385,-1,-1,18,3,,critical,focus,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,She wasn't feeling very well.,She logged into her email that morning.,False,True,audio_filler/F17.wav,1,True,B,C1,B,She wasn't feeling very well.,,,,nuanced,,Filler,F17,,,14,,1,8600,1,,19,5,Laura decided to work from home.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,He enjoys trying out new recipes.,He used ingredients he already had at home.,False,True,audio_filler/F15.wav,1,True,A,NEUTRAL,NEUTRAL,,,,,nuanced,,Filler,F15,,,14,,0,7201,0,,20,4,Tom cooked dinner for everyone.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,He found the white ones too dull.,He added a stack of white ones too.,False,True,audio/exp1_059_neutral.wav,2,True,A,C2,B,He added a stack of white ones too.,It was colorful napkins that Tom placed on the table.,C2,B,,Tom placed COLOURFUL napkins on the table.,Adjective,59,,14,14,Tom placed colorful napkins on the table.,2,16370,-2,2,21,6,,critical,neutral,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,There was a power outage in the area.,The shop sells clothing and shoes.,False,True,audio_filler/F05.wav,1,True,B,C2,A,The shop sells clothing and shoes.,,C1,B,clear,,Filler,F05,,,14,,-2,6781,-2,-2,22,2,The shop closed early that evening.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,They wanted to go outside and play.,Their homework was not very long.,False,True,audio_filler/F19.wav,1,True,B,C1,B,They wanted to go outside and play.,,,,nuanced,,Filler,F19,,,14,,1,9620,1,,23,5,The children finished their homework early.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,There were technical issues with the sound system.,The band practices every week.,False,True,audio_filler/F04.wav,1,True,B,C1,B,There were technical issues with the sound system.,,C1,B,clear,,Filler,F04,,,14,,2,7299,2,2,24,6,The concert started later than planned.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,The sofa couldn't be moved.,She also moved the sofa.,False,True,audio/exp1_044_neutral.wav,1,True,A,C2,B,She also moved the sofa.,It was the chairs that Caroline rearranged.,C2,B,,Caroline rearranged THE CHAIRS.,Object,44,,14,14,Caroline rearranged the chairs.,1,7283,-1,1,25,5,,critical,neutral,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,She likes having a view during the flight.,The window seat was still available.,False,True,audio_filler/F13.wav,1,True,A,C1,A,She likes having a view during the flight.,,,,nuanced,,Filler,F13,,,14,,-3,8832,3,,26,1,Sophie chose the window seat.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,The drinks had all been poured into glasses beforehand.,He was also pouring them.,False,True,audio/exp1_030_focus.wav,1,True,A,C1,A,The drinks had all been poured into glasses beforehand.,It was handing out the drinks that Jonathan was engaged in.,C1,A,,Jonathan was engaged in HANDING OUT the drinks.,VP,30,,14,14,Jonathan was engaged in handing out the drinks.,-2,10671,2,2,27,2,,critical,focus,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,It had been shipped earlier than planned.,The delivery service operates every day.,False,True,audio_filler/F10.wav,1,True,B,C1,B,It had been shipped earlier than planned.,,C1,B,clear,,Filler,F10,,,14,,1,9567,1,1,28,5,The package arrived in the morning.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,There had been an accident on the tracks earlier.,The train usually arrives on time.,False,True,audio_filler/F16.wav,1,True,A,C1,A,There had been an accident on the tracks earlier.,,,,nuanced,,Filler,F16,,,14,,-1,7435,1,,29,3,The train arrived later than expected.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,He didn't have time to bake anything else.,He also baked some muffins.,False,True,audio/exp1_045_focus.wav,1,True,A,NEUTRAL,NEUTRAL,,It was a loaf of sourdough that Sunil baked.,C1,A,,Sunil baked a LOAF OF SOURDOUGH.,Object,45,,14,14,Sunil baked a loaf of sourdough.,0,10169,0,0,30,4,,critical,focus,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,His old one had become too repetitive.,He exercises several times a week.,False,True,audio_filler/F12.wav,1,True,B,C1,B,His old one had become too repetitive.,,,,nuanced,,Filler,F12,,,14,,2,15867,2,,31,6,Daniel changed his workout routine.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,The main topics had already been covered.,The lecturer has taught there for years.,False,True,audio_filler/F09.wav,1,True,B,C1,B,The main topics had already been covered.,,C1,B,clear,,Filler,F09,,,14,,3,6017,3,3,32,7,The lecture ended earlier than expected.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C1,C2,Her old one had stopped working completely.,She compared several models online beforehand.,False,True,audio_filler/F11.wav,1,True,A,NEUTRAL,NEUTRAL,,,,,nuanced,,Filler,F11,,,14,,0,9068,0,,33,4,Lena bought a new laptop last week.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
379,list 14,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,False,True,audio_filler/F08.wav,1,True,B,C1,B,A large group had made a reservation.,,C1,B,clear,,Filler,F08,,,14,,1,6450,1,1,34,5,The restaurant was fully booked.,filler,filler,[],14,Yes,,1,It was straighforward,1,English,Chrome,Mac,881,1408,7.641516666666667,
481,list 14,C1,C2,The clothes hanger in the hallway had been removed.,He put some on the clothes hanger in the hallway too.,False,True,audio/exp1_074_neutral.wav,1,True,A,C2,B,He put some on the clothes hanger in the hallway too.,It was in the wardrobe that Chris put the coats.,C2,B,,Chris put the coats IN THE WARDROBE.,Adjunct,74,,14,14,Chris put the coats in the wardrobe.,3,21431,-3,3,5,7,,critical,neutral,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
481,list 14,C1,C2,They wanted to go outside and play.,Their homework was not very long.,False,True,audio_filler/F19.wav,1,True,A,C1,A,They wanted to go outside and play.,,,,nuanced,,Filler,F19,,,14,,-3,18911,3,,6,1,The children finished their homework early.,filler,filler,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
481,list 14,C2,C1,He needed something to stay awake.,Coffee is served in many cafes.,False,True,audio_filler/F07.wav,1,True,B,C1,B,He needed something to stay awake.,,C1,B,clear,,Filler,F07,,,14,,3,7541,3,3,7,7,Jonas ordered a coffee.,filler,filler,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
481,list 14,C2,C1,He left the house later than usual.,The bus route passes through the city center.,False,True,audio_filler/F03.wav,1,True,B,C1,B,He left the house later than usual.,,C1,B,clear,,Filler,F03,,,14,,3,7483,3,3,8,7,Alex missed the bus.,filler,filler,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
481,list 14,C2,C1,The original one had become very popular.,The new location is closer to the city center.,False,True,audio_filler/F18.wav,1,True,B,C2,A,The new location is closer to the city center.,,,,nuanced,,Filler,F18,,,14,,-3,10034,-3,,9,1,The restaurant opened a new location.,filler,filler,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
481,list 14,C1,C2,The drinks had all been poured into glasses beforehand.,He was also pouring them.,False,True,audio/exp1_030_focus.wav,1,True,A,C1,A,The drinks had all been poured into glasses beforehand.,It was handing out the drinks that Jonathan was engaged in.,C1,A,,Jonathan was engaged in HANDING OUT the drinks.,VP,30,,14,14,Jonathan was engaged in handing out the drinks.,-3,12623,3,3,10,1,,critical,focus,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
481,list 14,C1,C2,He found the white ones too dull.,He added a stack of white ones too.,False,True,audio/exp1_059_neutral.wav,1,True,A,C1,A,He found the white ones too dull.,It was colorful napkins that Tom placed on the table.,C2,B,,Tom placed COLOURFUL napkins on the table.,Adjective,59,,14,14,Tom placed colorful napkins on the table.,-3,13504,3,-3,11,1,,critical,neutral,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
481,list 14,C1,C2,A large group had made a reservation.,The restaurant has a long menu.,False,True,audio_filler/F08.wav,1,True,A,C1,A,A large group had made a reservation.,,C1,A,clear,,Filler,F08,,,14,,-3,10462,3,3,12,1,The restaurant was fully booked.,filler,filler,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
481,list 14,C1,C2,It was raining heavily outside.,The children like eating pasta.,False,True,audio_filler/F01.wav,1,True,A,C1,A,It was raining heavily outside.,,C1,A,clear,,Filler,F01,,,14,,-3,7469,3,3,13,1,The children stayed inside all day.,filler,filler,[],14,Yes,,2,unknown,1,english,Chrome,Windows,900,1600,6.713266666666667,
